지점,지점명,일시,최저기온(°C),최고기온(°C),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균 풍속(m/s),최다 풍향(16방위)
273,문경,2010,-15.2,33.9,1818.4,40.84,,1.8,290
273,문경,2011,-16.2,33.2,2001,44.93,,1.9,290
273,문경,2012,-17,35.4,2099.3,47.04,,1.9,290
273,문경,2013,-16.5,36.1,2195,49.29,,1.8,290
273,문경,2014,-13.2,34.6,2103.2,47.23,,1.8,290
273,문경,2015,-11.9,36.1,2204.1,49.49,0,1.8,290
273,문경,2016,-16.2,36.3,2128.5,47.7,,1.8,290
273,문경,2017,-13.1,36,2425.8,54.48,0,2,290
273,문경,2018,-16.7,38.1,2317.7,52.05,,2,320
273,문경,2019,-10.5,35.5,2257.3,50.69,,1.9,290
273,문경,2020,-13.3,34,2184.3,48.95,,1.8,290
273,문경,2021,-16.7,34.7,2088.5,46.9,,1.7,290
273,문경,2022,-13.3,34.7,2318.6,52.07,,1.7,290
273,문경,2023,-17.3,35.2,2255.7,50.66,,1.6,290
273,문경,2024,-12.6,35.3,2192.6,49.14,,1.6,290
276,청송군,2010,-13.1,32.7,653.2,50.69,1300.7,,360
276,청송군,2011,-18.5,34.7,2074.4,46.59,5035.59,1.4,360
276,청송군,2012,-21.5,36.3,2108.8,47.26,5151.57,1.4,270
276,청송군,2013,-21.4,34.7,2205.7,49.54,5298.15,1.4,270
276,청송군,2014,-16.4,36.7,1970.4,44.26,5008.66,1.2,270
276,청송군,2015,-15.1,37.4,2088.5,47.21,5211.99,1.3,270
276,청송군,2016,-15.9,36.3,1967.4,44.09,5059.26,1.3,270
276,청송군,2017,-16.3,36.9,2184.4,49.07,5342.98,1.5,270
276,청송군,2018,-19.8,38.1,2239.6,50.31,5314.53,1.5,270
276,청송군,2019,-13.5,35.5,2262.2,50.81,5336.22,1.4,270
276,청송군,2020,-16.3,36.4,2190.8,49.21,5276.34,1.5,270
276,청송군,2021,-17.7,36.4,2109.9,47.39,5373.86,1.9,290
276,청송군,2022,-17.4,36.6,2316.1,52.02,5686.06,1.8,290
276,청송군,2023,-19.5,36.2,2317.6,52.06,5678.3,1.6,320
276,청송군,2024,-14.9,36.6,2152.5,48.39,5501.3,1.7,320
277,영덕,1974,-12.2,35.5,2878.6,64.85,8190.51,2.4,270
277,영덕,1975,-9.3,35.9,2819.9,63.6,7313.37,2.4,270
277,영덕,1976,-13.8,35.4,2841.9,63.94,10037.7,2.3,270
277,영덕,1977,-13.4,36.3,2790.5,63.56,9567.65,2.3,270
277,영덕,1978,-12,37.3,2930.5,66.1,9349.22,2.1,50
277,영덕,1979,-9.6,36.4,2757.5,62.2,7093.04,2.1,50
277,영덕,1980,-11.8,34.9,2679.3,60.28,6894.05,2,50
277,영덕,1981,-13,36.5,2860.1,64.51,9015.85,1.9,270
277,영덕,1982,-12,34.8,2779.9,62.7,2538.64,1.8,290
277,영덕,1983,-12.3,38,2858.4,64.25,,2,270
277,영덕,1984,-13.5,37.7,2817.7,63.2,,1.9,180
277,영덕,1985,-13.5,35.3,2706.6,60.84,,1.9,290
277,영덕,1986,-13,36.2,2804.9,63.05,,1.9,180
277,영덕,1987,-10.8,36.7,2890.3,64.97,,2,180
277,영덕,1988,-10.5,37.4,2887.9,64.78,,2,180
277,영덕,1989,-8.2,36.6,2691.4,60.48,,1.9,270
277,영덕,1990,-12.7,35.8,2711.8,60.95,,1.9,180
277,영덕,1991,-12.8,35.8,2730.3,61.36,,2.1,320
277,영덕,1992,-8.1,37.1,2771.8,62.16,,2.3,180
277,영덕,1993,-9.3,32.4,2175.9,48.9,,2.4,180
277,영덕,1994,-10.5,36.7,2493.5,56.04,,2.2,180
277,영덕,1995,-10.3,37.6,2601,58.46,,2,290
277,영덕,1996,-11.9,35.5,2405.4,53.94,,1.9,180
277,영덕,1997,-8.6,34.5,2492.8,56.02,,2.1,180
277,영덕,1998,-10.4,32.9,2099.9,47.19,,2.5,180
277,영덕,1999,-10.3,33,2271.7,51.06,,2.8,270
277,영덕,2000,-8.8,34.9,1836,53.56,,2.8,270
277,영덕,2001,-14.2,36,3092.9,69.51,,3.1,270
277,영덕,2002,-10.1,33.5,2537.4,56.98,,3.1,270
277,영덕,2003,-11.8,32.7,2235.7,50.21,,2.8,180
277,영덕,2004,-13.3,36.2,2595.6,58.17,,2.8,160
277,영덕,2005,-11.8,36.9,2593.4,58.24,,2.9,250
277,영덕,2006,-10.6,35,2314.9,51.99,,2.8,160
277,영덕,2007,-5.3,35.7,1936.4,43.49,,2.7,160
277,영덕,2008,-9.3,37.7,2249.5,50.41,,3,270
277,영덕,2009,-12.2,36.9,2170.5,48.74,,3,270
277,영덕,2010,-11,36.2,2187.9,49.14,,2.9,160
277,영덕,2011,-15.1,34.8,2101.1,47.19,,3.1,160
277,영덕,2012,-13.7,36.3,2200.9,49.33,,3.1,270
277,영덕,2013,-12.5,37.6,2288.4,51.39,,3,270
277,영덕,2014,-9.6,35.3,2085.1,46.83,,2.9,160
277,영덕,2015,-10.8,38.2,2301.9,51.7,,3,180
277,영덕,2016,-13.7,38.6,2354.1,52.76,,2.8,180
277,영덕,2017,-9.4,38.1,2610.6,58.63,,2.8,270
277,영덕,2018,-14.6,39.9,2514.6,56.62,,2.9,180
277,영덕,2019,-6,35.8,2477.8,56.08,,2.7,180
277,영덕,2020,-12.6,35.4,2378.6,53.31,,2.8,180
277,영덕,2021,-14.6,34.6,2241.6,50.34,,2.5,180
277,영덕,2022,-9.8,36.6,2409.7,54.12,,2.6,180
277,영덕,2023,-14.3,35.3,2462.6,55.63,,2.5,180
277,영덕,2024,-11.3,36.2,2340.3,52.62,,2.7,180
278,의성,1974,-22.5,34.5,2661.8,60.04,8713.28,1.4,290
278,의성,1975,-14.9,34.8,2520.5,56.86,8246.02,1.3,70
278,의성,1976,-18.8,34.4,2415.1,54.35,7401.19,1.4,290
278,의성,1977,-20,37.2,2518,56.8,7672.64,1.3,140
278,의성,1978,-14.4,36.1,2513.3,56.69,7853.13,1.3,230
278,의성,1979,-13.8,34.3,2398.1,54.1,7642.6,1.3,230
278,의성,1980,-19.7,33.7,2283.2,51.37,6325.83,1.1,270
278,의성,1981,-23.3,35.5,2493.6,56.25,4823.43,1,270
278,의성,1982,-18.6,36.7,2511.8,56.66,,.9,230
278,의성,1983,-18.4,36.1,2438.2,54.81,,1,230
278,의성,1984,-19.4,37.4,2517.9,56.47,,1,270
278,의성,1985,-20.4,36.1,2294.8,51.58,,1,270
278,의성,1986,-17.7,35.4,2378.5,53.47,,1,270
278,의성,1987,-18.2,34.4,2387.9,53.68,,1,270
278,의성,1988,-15.8,35.9,2434.1,54.6,,1.1,270
278,의성,1989,-14.7,34.3,2242,50.39,,.9,270
278,의성,1990,-21.5,36.3,2097.5,47.15,,1,270
278,의성,1991,-19.5,34.2,2242.2,50.41,,1,270
278,의성,1992,-14.8,35.5,2101.8,47.14,,1,270
278,의성,1993,-21.3,32.4,2062,46.35,,1.1,270
278,의성,1994,-17.7,38.5,2423.3,54.47,,1.2,270
278,의성,1995,-17.5,37.5,2364.6,53.16,,1.2,270
278,의성,1996,-18.2,37.2,2262.9,50.76,,1.2,270
278,의성,1997,-18.9,35.8,2361.5,53.08,,1.2,270
278,의성,1998,-17,34.1,1934.7,43.49,,.9,290
278,의성,1999,-16.5,34.5,2078.2,46.72,,1,290
278,의성,2000,-14.7,35.6,1733.9,50.6,,1,270
278,의성,2001,-18.6,35.7,2741.7,61.62,,.9,290
278,의성,2002,-18,34.4,2174.2,48.84,,.8,290
278,의성,2003,-19.1,34.2,1829,41.09,,.9,290
278,의성,2004,-16.2,35.9,2134.1,47.84,,1.1,290
278,의성,2005,-19,35.4,2115.2,47.52,,1.2,290
278,의성,2006,-17.2,37.3,1953.8,43.89,,1.1,270
278,의성,2007,-14.8,35.6,1912.2,42.95,,1.1,290
278,의성,2008,-15.9,35.9,2121,47.53,,1.2,360
278,의성,2009,-18.7,34.7,2098.6,47.15,,1.3,290
278,의성,2010,-20,36,1998.5,44.9,,1.2,290
278,의성,2011,-21.1,35,2056.8,46.2,,1.3,290
278,의성,2012,-22.1,37.6,2090.5,46.85,,1.4,290
278,의성,2013,-23.2,36.9,2182.9,49.04,,1.3,290
278,의성,2014,-16.3,37,2037.9,45.78,,1.2,290
278,의성,2015,-16.3,38.7,2166.5,48.67,,1.2,290
278,의성,2016,-19.3,38,2224.6,49.86,,1.2,360
278,의성,2017,-16.7,36.6,2518.7,56.58,,1.3,360
278,의성,2018,-19.2,40.4,2448.1,55,,1.3,360
278,의성,2019,-13.7,37.6,2374.3,53.34,,1.2,360
278,의성,2020,-15.9,35.9,2174.3,48.85,,1.1,290
278,의성,2021,-21.6,37,2079.9,46.72,,1,290
278,의성,2022,-16.3,37.2,2295.8,51.58,,1.1,290
278,의성,2023,-19.2,37.1,2224.3,50.11,,1,290
278,의성,2024,-14,37.1,2066.1,46.31,,1,290
279,구미,1974,-24,34.7,2458.8,55.46,8756.4,2.1,320
279,구미,1975,-11.5,34.4,2437.6,54.99,9745.05,2.1,320
279,구미,1976,-13.7,34.2,2290.6,51.54,9626.9,2.1,320
279,구미,1977,-16.7,36.2,2397.9,54.09,9952.09,2,320
279,구미,1978,-12,36.8,2462.5,55.55,9264.4,2,320
279,구미,1979,-10.5,34.1,2343.8,52.87,8689.92,1.9,320
279,구미,1980,-15.4,32.6,2236.9,50.33,8510.41,2,290
279,구미,1981,-19.2,34.7,2345.1,52.9,5588.85,2.1,290
279,구미,1982,-15,35.9,2421.9,54.63,,1.9,320
279,구미,1983,-14.2,35,2381.9,53.55,,1.9,290
279,구미,1984,-16.4,37.2,2440.5,54.75,,1.8,320
279,구미,1985,-15.3,35.7,2275.4,51.15,,1.8,290
279,구미,1986,-13.7,35.5,2314.8,52.49,,1.9,290
279,구미,1987,-13.1,34.2,2345.6,53.2,,1.9,320
279,구미,1988,-13.2,35.4,2377.8,53.34,,2,320
279,구미,1989,-12.1,32.8,2197.9,49.41,,1.7,320
279,구미,1990,-16.9,36.3,2165.7,48.68,,1.7,320
279,구미,1991,-15,34,2260.8,50.83,,1.7,320
279,구미,1992,-11.8,35.6,2165.2,48.57,,1.6,320
279,구미,1993,-16.7,32.2,2025.1,45.52,,1.4,320
279,구미,1994,-15.3,37.4,2376.2,53.41,,1.6,320
279,구미,1995,-12.1,37.3,2418.6,54.37,,1.6,180
279,구미,1996,-13.7,36.5,2323.4,52.12,,1.3,230
279,구미,1997,-12.5,36.7,2453.5,55.15,,1.1,270
279,구미,1998,-11.3,34.2,2081.4,46.79,,1.1,290
279,구미,1999,-12.3,35,2285.2,51.37,,1.5,290
279,구미,2000,-11.4,35.4,1722.1,50.25,,1.6,290
279,구미,2001,-13.1,36.5,2539.2,57.08,,1.4,290
279,구미,2002,-9.1,34.9,2127.3,47.8,,1.4,290
279,구미,2003,-11.8,34.5,1900.4,42.7,,1.3,270
279,구미,2004,-12.6,37,2240.8,50.23,,1.4,270
279,구미,2005,-13,35.5,2225.6,50,,1.6,290
279,구미,2006,-12.1,37,2012.9,45.22,,1.5,250
279,구미,2007,-8.1,34.5,1854.4,41.66,,1.6,290
279,구미,2008,-10.4,35.1,2081.3,46.65,,1.7,290
279,구미,2009,-12.8,34.7,2060.2,46.28,,1.8,290
279,구미,2010,-12.4,35.1,1959.4,44.02,,1.7,290
279,구미,2011,-13.9,34.2,2047.5,46,,1.7,290
279,구미,2012,-14.1,36.4,2361.3,52.93,,1.8,290
279,구미,2013,-15.1,36.7,2537,56.99,,1.7,290
279,구미,2014,-10.3,36.7,2272.1,51.05,,1.6,290
279,구미,2015,-9.6,36.8,2246.3,50.47,,1.5,290
279,구미,2016,-13.1,36.6,2005.5,46.99,,1.2,290
279,구미,2017,-10.8,36.2,2341,53.46,,1.2,290
279,구미,2018,-14.6,38.1,2310.5,52.19,,1.1,290
279,구미,2019,-7.5,35.9,2294.6,51.55,,1.1,290
279,구미,2020,-10.1,35.1,2254.7,50.54,,1.1,290
279,구미,2021,-13.8,35.6,2175.2,48.86,,.9,290
279,구미,2022,-10.9,36.5,2376.8,53.4,0,.9,290
279,구미,2023,-14.1,36.2,2229.7,50.1,,.7,290
279,구미,2024,-9.3,36.7,2167.5,49.07,,.8,290
281,영천,1974,-17.6,35,2657.2,59.98,8253.04,1.6,290
281,영천,1975,-10.7,35.6,2554.8,57.64,8107.45,1.5,290
281,영천,1976,-13.3,35.2,2201.9,49.55,7666.2,1.4,320
281,영천,1977,-15,37.6,2285,51.55,7631.09,1.5,320
281,영천,1978,-11,36.1,2411.3,54.4,8352.38,1.5,320
281,영천,1979,-11.1,35.6,2232,50.36,7881.38,1.3,320
281,영천,1980,-15,33.7,2230.7,50.2,7406.05,1.4,320
281,영천,1981,-20.5,34.9,2418.4,54.56,8044.39,1.4,320
281,영천,1982,-14.1,35.9,2334.5,52.67,1802.36,1.2,320
281,영천,1983,-14.2,36.6,2257.1,50.74,,1.3,320
281,영천,1984,-16,38.5,2355.6,52.84,,1.4,320
281,영천,1985,-16.1,37.1,2223.8,50,,1.5,320
281,영천,1986,-15,35.1,2328.3,52.34,,1.6,320
281,영천,1987,-13,34.5,2376,53.41,,2.2,290
281,영천,1988,-12.7,37.5,2414.6,54.16,,2.3,290
281,영천,1989,-11.9,33.6,2274.9,51.15,,2,70
281,영천,1990,-16.1,37,2206.2,49.6,,2,70
281,영천,1991,-13.4,33.4,2277.4,51.19,,2,290
281,영천,1992,-13.2,36.7,2196.8,49.28,,1.9,290
281,영천,1993,-18,32,1890.2,42.5,,1.9,290
281,영천,1994,-12,39.4,2493.1,56.05,,1.7,290
281,영천,1995,-12.3,37.5,2334.5,52.48,,2,270
281,영천,1996,-14.8,37.9,2253.4,50.55,,1.7,360
281,영천,1997,-14.3,36.4,2363.7,53.14,,1.7,290
281,영천,1998,-12.9,34.4,1941.6,43.65,,1.8,90
281,영천,1999,-13.1,34.3,2095.5,47.11,,1.7,290
281,영천,2000,-13,37.3,1660.6,48.45,,1.8,290
281,영천,2001,-14.1,37.3,2162.3,48.61,,1.8,290
281,영천,2002,-11.6,35.4,2302,51.71,,1.9,290
281,영천,2003,-14.5,34.5,2132.1,47.9,,1.6,290
281,영천,2004,-13.6,37.2,2401.8,53.84,,1.7,290
281,영천,2005,-14.5,37,2455.3,55.16,,1.8,290
281,영천,2006,-13.3,37.2,2243.6,50.4,,1.7,270
281,영천,2007,-10.8,36.5,2168.4,48.71,,1.6,290
281,영천,2008,-12.9,35.7,2168.3,48.6,,2,290
281,영천,2009,-14.4,33.8,2117.9,47.58,,2,290
281,영천,2010,-13.3,35.6,2030.7,45.72,,1.9,290
281,영천,2011,-15.1,34.2,2015.1,45.27,,2,290
281,영천,2012,-14.6,36.9,2099.4,47.06,,2,290
281,영천,2013,-15.7,37.1,2244.7,50.43,,1.9,290
281,영천,2014,-12.2,37.7,1994.3,44.8,,1.8,290
281,영천,2015,-10.4,37.6,2179,48.95,,1.8,290
281,영천,2016,-13.9,39.6,2250.4,50.44,,1.8,290
281,영천,2017,-13.4,38.9,2570.8,57.75,,1.9,290
281,영천,2018,-14.8,39.1,2419.2,54.35,,1.8,290
281,영천,2019,-10.2,37.2,2408.1,54.25,,1.8,290
281,영천,2020,-11.3,35.6,2193.8,49.18,,1.8,290
281,영천,2021,-13.6,36.4,2133.4,47.93,,1.7,270
281,영천,2022,-12.6,35.6,2252.2,50.6,,1.7,290
281,영천,2023,-15,35.9,2274.7,51.1,,1.6,270
281,영천,2024,-10.2,36.8,2096,47.78,,1.6,270
283,경주시,2010,-10.3,35.1,759.5,56.33,1340.65,,180
283,경주시,2011,-14.7,34.7,2137.7,48.02,4700.39,2.8,180
283,경주시,2012,-13.4,37,2178.3,48.82,4845.86,2.6,180
283,경주시,2013,-13.3,38.3,2378.9,53.44,5091.55,2.5,180
283,경주시,2014,-10.8,37.8,2044.1,45.93,4628.28,2.3,180
283,경주시,2015,-9.8,37.9,2049.7,47.25,4763.52,2.3,180
283,경주시,2016,-12.9,39.4,2227.6,49.93,4734.38,2.3,180
283,경주시,2017,-10.2,39.7,2580.4,58.32,4223.73,2.5,180
283,경주시,2018,-13,39.8,2329.7,52.34,4584.12,2.4,180
283,경주시,2019,-8.3,37.5,2322,52.16,4739.38,2.3,180
283,경주시,2020,-10.5,36.9,2368.8,53.09,4710.81,2.6,180
283,경주시,2021,-12.8,36.6,2146.7,48.23,5275.03,2.5,180
283,경주시,2022,-11,37.2,2351.3,52.82,5623.3,2.5,180
283,경주시,2023,-13.9,37.8,2324.3,52.55,5513.02,2.5,180
283,경주시,2024,-9.7,38.9,2218.2,50.01,5398.04,2.5,180
284,거창,1974,-18.6,34.2,2711.4,61.18,8526.2,1.6,320
284,거창,1975,-11.5,33.1,2648.2,59.75,8306.3,1.5,320
284,거창,1976,-15,33.3,2601,58.53,7585.26,1.6,320
284,거창,1977,-16.7,37.1,2647.8,59.74,7828.05,1.6,320
284,거창,1978,-12.8,35.7,2777.2,62.66,7941.72,1.6,320
284,거창,1979,-11.5,34,2649.5,59.78,7643.44,1.5,320
284,거창,1980,-14.5,31.5,2516.8,56.77,7897.36,1.6,320
284,거창,1981,-16.7,35.7,2658.4,59.98,8117.02,1.5,320
284,거창,1982,-15.3,33.9,2617,59.42,3380.59,1.3,230
284,거창,1983,-14.1,36.9,2540.4,57.12,,1.2,230
284,거창,1984,-16,36.7,2587.6,58.05,,1.3,270
284,거창,1985,-17.3,35.1,2390.5,53.74,,1.2,270
284,거창,1986,-14.3,34.4,2583.4,58.07,,1.2,270
284,거창,1987,-15.4,33.4,2465,55.42,,1.2,270
284,거창,1988,-13.8,36.1,2593,58.17,,1.1,270
284,거창,1989,-13.2,34.1,2387.8,53.68,,.8,270
284,거창,1990,-16.5,35.7,2335.6,52.5,,.8,140
284,거창,1991,-16.8,33.9,2431.7,54.67,,.9,140
284,거창,1992,-12.3,35.7,2416.2,54.2,,1,270
284,거창,1993,-15.2,32.2,2057.5,46.26,,1,230
284,거창,1994,-18.9,37.8,2408.2,54.13,,1.2,230
284,거창,1995,-13.9,35.4,2385.7,53.64,,1.2,140
284,거창,1996,-14.6,36.2,2282.9,51.21,,1.1,140
284,거창,1997,-15,35.7,2418.9,54.38,,1.4,230
284,거창,1998,-13.4,33.6,2035.5,45.76,,1,360
284,거창,1999,-14.3,33.3,2185.2,49.13,,1.2,360
284,거창,2000,-12.7,34.2,1783.5,52.03,,1.4,360
284,거창,2001,-15.8,35,2654.5,59.68,,1.3,250
284,거창,2002,-12,34.7,2979,66.98,,1.4,250
284,거창,2003,-15.6,34,2612.5,58.69,,1.2,250
284,거창,2004,-14,35.7,2308.2,51.74,,1.3,250
284,거창,2005,-14.8,37,2283.2,51.29,,1.4,250
284,거창,2006,-14.5,35.9,2096.3,47.09,,1.3,200
284,거창,2007,-11,35.2,1955.9,43.94,,1.3,200
284,거창,2008,-13,35.5,2102.3,47.12,,1.5,250
284,거창,2009,-15.6,34.4,2103.5,47.26,,1.5,250
284,거창,2010,-15,35,1960.1,44.03,,1.5,250
284,거창,2011,-16.5,33.3,2138.6,48.04,,1.8,270
284,거창,2012,-16.1,34.7,2149.6,48.18,,1.8,270
284,거창,2013,-18.4,35.6,2588.2,58.14,,1.8,270
284,거창,2014,-12.8,34.6,2312,51.94,,1.6,270
284,거창,2015,-12.8,34.8,2268.5,50.96,,1.5,270
284,거창,2016,-13.4,36.5,2168.6,48.61,,1.3,270
284,거창,2017,-13.9,36.2,2435.7,54.72,,1.4,270
284,거창,2018,-16.4,37.1,2230.2,50.1,,1.3,270
284,거창,2019,-12,34.6,2213.2,49.72,,1.3,270
284,거창,2020,-12,36.2,2365.7,53.02,,1.4,250
284,거창,2021,-17.4,35.4,2326.5,52.43,,1.4,270
284,거창,2022,-12.9,35.2,2484.3,55.81,,1.4,250
284,거창,2023,-16.2,34.9,2390.7,53.88,,1.3,250
284,거창,2024,-11.5,35.6,2309.7,51.77,,1.2,250
285,합천,1974,-16.9,35.6,3039.7,68.59,8763.61,1.4,230
285,합천,1975,-9.8,35.3,2906.4,65.58,5016.22,1.2,20
285,합천,1976,-14.2,33.6,2754.5,62,7621.27,1.3,230
285,합천,1977,-15.3,36.7,2832.2,63.91,7335.46,1.2,200
285,합천,1978,-10.8,37.1,2724.9,67.42,7577.23,1.3,200
285,합천,1979,-9.3,34,2647.3,59.73,7054.07,1.1,230
285,합천,1980,-13.3,32.7,2485.5,55.94,7270.27,,230
285,합천,1981,-13.4,36.5,2625.1,59.23,8845.67,1.1,200
285,합천,1982,-13.8,35,2614.3,58.99,3931.74,1.1,200
285,합천,1983,-12.8,36.9,2513.9,56.51,,1.1,200
285,합천,1984,-15.9,36.9,2598.5,58.29,,1,50
285,합천,1985,-16.2,35.8,2402.7,54.01,,1.2,230
285,합천,1986,-12.7,34.8,2546.3,57.25,,1,230
285,합천,1987,-11.6,34,2476,55.66,,1,180
285,합천,1988,-12,35.5,2526.7,56.67,,1.1,230
285,합천,1989,-11.6,34.2,2293.9,51.56,,1.1,230
285,합천,1990,-16.2,37.1,2270,51.03,,1.1,180
285,합천,1991,-16.7,34,2370.6,53.29,,1.1,50
285,합천,1992,-10.2,35.6,2419.4,54.27,,1.3,200
285,합천,1993,-12.1,32.7,1931.2,43.41,,1.4,230
285,합천,1994,-13.7,39.2,2455.5,55.2,,1.4,200
285,합천,1995,-12.9,37.6,2302.3,51.76,,1.4,200
285,합천,1996,-12.7,38.4,2094.1,46.97,,1.3,200
285,합천,1997,-13.3,36.2,2325.5,52.28,,1.4,200
285,합천,1998,-12,35.1,1896.9,42.64,,1,200
285,합천,1999,-11.6,34.8,2066,46.45,,1.3,200
285,합천,2000,-10.9,36.2,1678.5,48.96,,1.3,200
285,합천,2001,-14.5,35.5,2189.4,49.22,,1.1,50
285,합천,2002,-11.5,35.7,2229.7,50.09,,1.3,230
285,합천,2003,-12.6,34.4,1989.6,44.7,,1,70
285,합천,2004,-12.3,37.9,2284.5,51.21,,1.1,200
285,합천,2005,-14.8,37,2258.2,50.73,,1.2,200
285,합천,2006,-12.6,38,2004.3,45.02,,1.2,200
285,합천,2007,-10.1,36.9,2007.3,45.09,,1.2,200
285,합천,2008,-12,35.9,2187.6,49.03,,1.4,200
285,합천,2009,-14.7,35.8,2141.6,48.11,,1.4,200
285,합천,2010,-13.2,36.5,2032.5,45.65,,1.4,200
285,합천,2011,-16.4,35.4,2129.2,47.83,,1.5,200
285,합천,2012,-13.9,37.4,2128.9,47.72,,1.4,230
285,합천,2013,-14.9,37.3,2342.2,52.61,,1.3,200
285,합천,2014,-11.7,35.5,2063.5,46.35,,1.3,200
285,합천,2015,-11.5,37.3,2123.9,47.71,,1.2,200
285,합천,2016,-14,39.2,2231.6,50.02,,1.1,200
285,합천,2017,-13,38.4,2574,57.82,,1.2,200
285,합천,2018,-15.2,39.5,2431.4,54.61,,1.3,200
285,합천,2019,-10.7,36.6,2339.6,54.08,,1.1,200
285,합천,2020,-10.6,35.6,2138.8,48.81,,1.1,230
285,합천,2021,-16.6,36.6,2030.7,46.06,,.9,230
285,합천,2022,-12,35.4,2355,53.91,,.9,230
285,합천,2023,-16,36.5,2153.4,48.61,,.8,230
285,합천,2024,-9.9,38.2,2162.6,49.16,,.8,230
288,밀양,1974,-12.4,34.6,2686.5,60.63,7253.51,1.8,340
288,밀양,1975,-10.7,34.5,2708.5,61.12,6095.12,1.6,50
288,밀양,1976,-15.1,33.3,2632.5,59.24,6078.38,1.7,340
288,밀양,1977,-15.6,35.9,2683.8,60.55,7453.51,1.6,320
288,밀양,1978,-12.4,36,2715.3,61.26,8393.74,1.6,320
288,밀양,1979,-9.6,34.5,2497.6,56.35,8479.39,1.4,320
288,밀양,1980,-14,32.2,2398.5,53.98,7983.41,1.5,340
288,밀양,1981,-14.1,35.6,2547.2,57.47,8100.43,1.4,20
288,밀양,1982,-12.9,34.9,2486.2,56.09,1123.7,1.3,340
288,밀양,1983,-11.9,38.1,2470.2,55.53,,1.3,340
288,밀양,1984,-15.6,36.9,2545.1,57.09,,1.4,340
288,밀양,1985,-14.6,35.9,2344.7,52.71,,1.4,340
288,밀양,1986,-12.7,34.3,2479.3,55.73,,1.4,340
288,밀양,1987,-12.7,34.2,2369,53.25,,1.4,340
288,밀양,1988,-12.3,35.7,2436.4,54.65,,1.4,340
288,밀양,1989,-10.3,34,2309.1,51.91,,1.4,340
288,밀양,1990,-15.8,37.1,2194.3,49.33,,1.4,340
288,밀양,1991,-15.2,34.4,2290.1,51.48,,1.4,340
288,밀양,1992,-9.7,36,2221.9,49.81,,1.5,340
288,밀양,1993,-10.5,32.1,1958.6,44.03,,1.6,320
288,밀양,1994,-13.5,39.4,2446.6,55.01,,1.1,320
288,밀양,1995,-10.8,37.4,2257.9,50.76,,1.6,320
288,밀양,1996,-11.8,36.2,2367.8,53.11,,1.4,320
288,밀양,1997,-13.9,36.3,2473.3,55.6,,1.4,20
288,밀양,1998,-10.4,33.5,2045,45.98,,1.3,20
288,밀양,1999,-10.4,33.4,2273.6,51.11,,1.4,360
288,밀양,2000,-9.7,35.7,1832.4,53.62,,1.5,110
288,밀양,2001,-12.3,35.5,2217.6,49.86,,1.4,140
288,밀양,2002,-11.3,34.9,2766.8,62.16,,1.4,140
288,밀양,2003,-12.1,35.4,2443.5,54.9,,1.3,360
288,밀양,2004,-14.8,38.5,2349.5,52.67,,1.4,340
288,밀양,2005,-14.5,36.2,2216.5,49.8,,1.3,340
288,밀양,2006,-12.8,36.5,1956.3,43.95,,1.3,20
288,밀양,2007,-11.1,36.5,1887.3,42.4,,1.4,340
288,밀양,2008,-10.6,36.6,2175.6,48.77,,1.4,320
288,밀양,2009,-12.4,38.3,2163.9,48.62,,1.6,340
288,밀양,2010,-12.2,36.4,2074.8,46.61,,1.7,340
288,밀양,2011,-15.8,35.9,2100.2,47.18,,1.7,340
288,밀양,2012,-14,37.5,2154.4,48.29,,1.6,340
288,밀양,2013,-12.9,38.4,2365.6,53.15,,1.5,340
288,밀양,2014,-10,37.9,2041.9,45.87,,1.4,340
288,밀양,2015,-11,36.6,2124.8,47.74,,1.3,290
288,밀양,2016,-12,37.8,2094.7,46.96,,1,290
288,밀양,2017,-11.4,39,2403.5,54,,1.1,340
288,밀양,2018,-13.7,38.9,2348.1,52.75,,1.1,20
288,밀양,2019,-9.4,36.6,2338.6,52.79,,1,340
288,밀양,2020,-9.9,36.2,2378.5,53.32,,1.1,340
288,밀양,2021,-14.2,37.8,2340.7,52.59,,1,340
288,밀양,2022,-10.1,36.1,2456.7,55.48,,1.1,340
288,밀양,2023,-12.4,37.8,2327.7,52.44,,1,160
288,밀양,2024,-8.3,37.7,2287.5,51.28,,1,20
289,산청,1974,-14.4,34.6,2490.5,56.18,7434.89,1.5,140
289,산청,1975,-10.5,34.9,2417.7,54.79,7357.79,1.4,320
289,산청,1976,-12.2,34.1,2358.9,53.08,7846.83,1.4,320
289,산청,1977,-13.4,37,2460.5,55.51,,1.3,320
289,산청,1978,-10.7,36.5,2550.9,57.54,5308.84,1.4,140
289,산청,1979,-9.3,35,2428.5,54.78,1430.15,1.3,140
289,산청,1980,-12.1,32.5,2301.1,51.78,,1.5,320
289,산청,1981,-12.8,36.2,2427.7,54.77,,1.4,320
289,산청,1982,-10.4,36.1,2428,54.77,,1.2,290
289,산청,1983,-12.2,38.8,2331.9,52.43,,1.3,290
289,산청,1984,-14,37,2394.3,53.72,,1.2,320
289,산청,1985,-12.4,36.5,2187,49.17,,1.1,320
289,산청,1986,-12.3,35.7,2400.3,53.97,,1.2,290
289,산청,1987,-11,35,2348.9,52.81,,1.2,320
289,산청,1988,-12,38,2415.2,54.18,,1.2,320
289,산청,1989,-11.2,34.9,2205.2,50.08,,1,140
